liquid_under,liquid_over,financial_under,financial_over,total_under,total_over
0.8963014310819115,0.9949533979337517,0.19945568703358424,0.5040216210904942,0.30173209672421897,0.16316200099142497
0.10369856891808854,0.005046602066248243,0.01025186798415957,0.002116771053100353,0.004975821333387972,0.0015752265545903228
-48.13093374474828,0.5924117794427253,0.7902924449822563,0.4938616078564054,0.6932920819423931,0.18668772913395554
-340.3369818919678,1.2671207474222317,5.055846543349982,1.6394127221802075,0.0,0.6485750433200292
0.8972694992041141,1.0,0.8154477101845523,0.9948315808233826,1.0,0.9148741883116883
-41.05545312976179,0.23894162459066925,0.6508818270324207,0.3043093180088689,0.06336400187370024,0.1062503754657478
