liquid_30orless,liquid_35to45,liquid_50to60,liquid_65plus,financial_30orless,financial_35to45,financial_50to60,financial_65plus,total_30orless,total_35to45,total_50to60,total_65plus
0.7156521739130435,0.9561904761904761,0.999137605142307,0.9874927959580477,0.14290951726186532,0.3487650321365519,0.5962812689685958,0.4601173153249577,0.025008702791320246,0.09502016750010014,0.31546251302303446,0.38534758086818366
0.2843478260869565,0.04380952380952381,0.0008623948576928549,0.012507204041952234,0.015599096655507055,0.002576408139126581,0.0003707365283304617,0.0071986108516135065,0.0021554035698431516,0.00040499524631525303,0.0002657857936838516,0.006922164771371004
-12.281892974976486,-87.41000381983598,0.7256313251681812,1.3650275913434307,0.8414913860826275,0.6486585597243215,0.4033479945030737,0.5326840738234287,0.12569439036554925,0.14224933413869043,0.2051324910956011,0.4630711819310654
-61.8064914379421,-628.4871574370475,1.8408840786711966,0.41657522162364835,5.823847601956229,3.6884551997363606,1.0165279077292688,0.204717340399831,0.8471415032732871,0.7623255031148942,0.47913921008768057,0.14465907242937992
0.7156521739130435,0.9561904761904761,0.9995454545454545,1.0,0.7156521739130435,0.9561904761904761,0.9995454545454545,1.0,0.7156521739130435,0.9561904761904761,0.9995454545454545,1.0
-10.439636671984843,-74.2994098481272,0.44654956395100903,0.1725930416286531,0.7152542297309976,0.5507735469895795,0.23796527371007642,0.06334053407181585,0.10683671392716618,0.12063631163524727,0.10934731544397833,0.0487439015253462
