0.0019531249997803398 0.01757812499846238 0.0703124999956068 0.16406249999384953 0.24609374999692477 0.24609375000307523 0.1640625000061505 0.07031250000439321 0.01757812500153762 0.0019531250002196602
0.0019531249998291454 0.01757812499880402 0.07031249999658291 0.16406249999521608 0.24609374999760802 0.24609375000239198 0.16406250000478395 0.0703125000034171 0.017578125001195984 0.0019531250001708546
0.001953124999877951 0.017578124999145656 0.07031249999755902 0.16406249999658262 0.2460937499982913 0.2460937500017087 0.16406250000341738 0.07031250000244098 0.017578125000854344 0.001953125000122049
0.0019531249999267565 0.017578124999487296 0.07031249999853513 0.1640624999979492 0.24609374999897457 0.2460937500010254 0.1640625000020508 0.07031250000146487 0.017578125000512708 0.0019531250000732435
0.001953124999975562 0.017578124999828935 0.07031249999951124 0.16406249999931571 0.24609374999965786 0.24609375000034212 0.16406250000068426 0.07031250000048875 0.017578125000171065 0.001953125000024438
0.0019531250000243677 0.01757812500017057 0.07031250000048735 0.1640625000006823 0.24609375000034114 0.24609374999965886 0.1640624999993177 0.07031249999951264 0.017578124999829425 0.0019531249999756323
0.0019531250000731732 0.017578125000512212 0.07031250000146345 0.16406250000204883 0.24609375000102443 0.2460937499989756 0.16406249999795114 0.07031249999853653 0.017578124999487785 0.0019531249999268268
0.001953125000121979 0.01757812500085385 0.07031250000243958 0.1640625000034154 0.2460937500017077 0.2460937499982923 0.1640624999965846 0.07031249999756042 0.01757812499914615 0.0019531249998780212
0.0019531250001707844 0.017578125001195488 0.07031250000341568 0.16406250000478195 0.24609375000239098 0.24609374999760902 0.16406249999521805 0.07031249999658432 0.01757812499880451 0.0019531249998292156
0.00195312500021959 0.01757812500153713 0.07031250000439179 0.16406250000614853 0.24609375000307426 0.24609374999692574 0.16406249999385147 0.07031249999560821 0.01757812499846287 0.00195312499978041
